vn10wn3cf0cn0st300500p1:5000,Average,Median,Average runtime,vn10wn3cf0cn0st300500p1_0,vn10wn3cf0cn0st300500p1_1,vn10wn3cf0cn0st300500p1_2,vn10wn3cf0cn0st300500p1_3,vn10wn3cf0cn0st300500p1_4,vn10wn3cf0cn0st300500p1_5,vn10wn3cf0cn0st300500p1_6,vn10wn3cf0cn0st300500p1_7,vn10wn3cf0cn0st300500p1_8,vn10wn3cf0cn0st300500p1_9,vn10wn3cf0cn0st300500p1_10,vn10wn3cf0cn0st300500p1_11,vn10wn3cf0cn0st300500p1_12,vn10wn3cf0cn0st300500p1_13,vn10wn3cf0cn0st300500p1_14,vn10wn3cf0cn0st300500p1_15,vn10wn3cf0cn0st300500p1_16,vn10wn3cf0cn0st300500p1_17,vn10wn3cf0cn0st300500p1_18,vn10wn3cf0cn0st300500p1_19,vn10wn3cf0cn0st300500p1_20,vn10wn3cf0cn0st300500p1_21,vn10wn3cf0cn0st300500p1_22,vn10wn3cf0cn0st300500p1_23,vn10wn3cf0cn0st300500p1_24,vn10wn3cf0cn0st300500p1_25,vn10wn3cf0cn0st300500p1_26,vn10wn3cf0cn0st300500p1_27,vn10wn3cf0cn0st300500p1_28,vn10wn3cf0cn0st300500p1_29
onion_search_heuristic -a:cnum 4,8849.446333333333,7932.38,635,7286.720000000001,13883.6,7895.120000000001,7725.23,7969.639999999999,12508.100000000002,6084.35,8713.7,5252.299999999999,8909.72,4857.03,7801.76,12272.82,9315.66,6967.749999999998,12380.08,10083.679999999998,7746.620000000001,11864.23,6174.370000000001,10823.989999999998,3563.66,7690.62,7604.83,7339.48,10360.95,13167.349999999999,13233.710000000001,7170.080000000001,8836.24


vn10wn9cf8cn6st100700p5:5000,Average,Median,Average runtime,vn10wn9cf8cn6st100700p5_0,vn10wn9cf8cn6st100700p5_1,vn10wn9cf8cn6st100700p5_2,vn10wn9cf8cn6st100700p5_3,vn10wn9cf8cn6st100700p5_4,vn10wn9cf8cn6st100700p5_5,vn10wn9cf8cn6st100700p5_6,vn10wn9cf8cn6st100700p5_7,vn10wn9cf8cn6st100700p5_8,vn10wn9cf8cn6st100700p5_9,vn10wn9cf8cn6st100700p5_10,vn10wn9cf8cn6st100700p5_11,vn10wn9cf8cn6st100700p5_12,vn10wn9cf8cn6st100700p5_13,vn10wn9cf8cn6st100700p5_14,vn10wn9cf8cn6st100700p5_15,vn10wn9cf8cn6st100700p5_16,vn10wn9cf8cn6st100700p5_17,vn10wn9cf8cn6st100700p5_18,vn10wn9cf8cn6st100700p5_19,vn10wn9cf8cn6st100700p5_20,vn10wn9cf8cn6st100700p5_21,vn10wn9cf8cn6st100700p5_22,vn10wn9cf8cn6st100700p5_23,vn10wn9cf8cn6st100700p5_24,vn10wn9cf8cn6st100700p5_25,vn10wn9cf8cn6st100700p5_26,vn10wn9cf8cn6st100700p5_27,vn10wn9cf8cn6st100700p5_28,vn10wn9cf8cn6st100700p5_29
Entropy,,,,0.6535212480354063,0.7364516253185088,0.6535212480354063,0.5903089986991944,0.6387640052032225,0.6762456261857126,0.8795880017344074,0.6762456261857125,0.796657624451305,0.8193820026016112,0.8193820026016112,0.759176003468815,0.6989700043360187,0.7364516253185087,0.6160396270529163,0.7364516253185087,0.6989700043360187,0.759176003468815,0.8795880017344074,0.6535212480354063,0.759176003468815,0.759176003468815,0.759176003468815,0.7364516253185087,0.759176003468815,0.8193820026016112,0.7364516253185087,0.7364516253185087,0.6989700043360187,0.7966576244513051
p_sd,,,,0.14284257068535275,0.10883014288330232,0.11663618649458667,0.15127458477880545,0.17083325203250097,0.13926952286842947,0.1555506348428061,0.1303073290340954,0.10992724866929035,0.11966620241321273,0.1324386650491464,0.16203703280423273,0.13654303350958627,0.14477568856683085,0.14232357499725756,0.16951696080333672,0.15085091978506462,0.14183088521193118,0.09208691546577072,0.14368020044529448,0.12126005112979295,0.13213629327327142,0.14934523762075574,0.16743954132760874,0.13769531582446806,0.10322790320451151,0.1241933975700802,0.1217374223482656,0.13114877048604,0.1372443077143821
st_sd,,,,183.8912722235615,171.05846953600397,184.08965207202712,178.63090438107287,170.12054549642144,176.75123761942942,174.61099621730585,204.7559522944327,179.0977386791916,172.919056208389,163.23296235748464,183.94564414522026,174.74552927042225,185.89244201957217,140.64494303031304,178.91059219621403,159.31101656822105,128.06638903318856,160.68602926203636,153.23185047502363,105.81115253129039,149.47909552843836,182.1098569545317,184.17654573804992,171.62750362339946,178.56371411907853,163.65818036383027,180.45498053531247,174.26703646989583,113.40194001867869
k_step_v2 -a:k 1,11035.171333333334,10926.1,725,10266.4,9431.35,10172.08,11140.48,15476.159999999998,10871.82,12044.47,9828.29,9653.43,11114.46,10811.71,8592.369999999999,11011.920000000002,9464.609999999999,13388.01,11967.599999999997,13589.44,11784.689999999999,12575.5,8558.310000000001,15887.76,10029.62,12993.510000000002,7897.7,10750.499999999998,10075.07,10980.380000000001,11546.16,12141.62,7009.72
k_step_v2 -a:k 2,10085.996000000001,9974.505000000001,785,8373.629999999997,9601.920000000002,9199.51,10196.8,15727.29,10113.68,9916.75,10125.41,9117.68,9496.93,11082.339999999998,8466.39,9171.33,7734.219999999999,13808.8,10908.4,10174.54,9812.430000000002,12733.98,7996.709999999999,14259.65,10557.41,12019.06,7108.720000000001,9721.389999999998,8935.839999999998,10032.26,10405.680000000002,10589.570000000002,5191.5599999999995
k_step_v2 -a:k 3,9395.957333333332,8737.009999999998,1426,8713.32,8640.169999999998,8419.5,8571.49,14616.310000000001,8186.360000000001,8872.689999999999,9663.36,9225.47,9583.119999999999,10409.61,8575.470000000001,8141.289999999999,7532.67,13520.039999999999,9811.360000000002,7852.39,8397.979999999998,12892.410000000002,7048.13,13963.110000000002,10757.25,11582.73,5917.49,8973.22,8165.61,8760.699999999999,8673.800000000001,10284.2,6127.469999999999
all_in_cluster -a:maxd 120 -a:minp 2,11622.603666666666,11156.48,567,10383.240000000002,10783.539999999999,9343.14,9787.319999999998,17889.5,11815.55,11529.42,10140.31,11601.140000000001,10214.15,15086.989999999998,10270.36,9737.769999999999,7987.009999999999,13298.11,12559.119999999999,15279.560000000001,11834.42,15739.119999999999,8233.710000000001,15853.329999999998,14360.709999999997,14718.01,6386.660000000001,10069.210000000001,10248.42,13641.080000000002,9613.009999999998,13308.480000000001,6965.719999999999
greedy_priority,15353.008999999998,15063.920000000002,650,16360.62,14561.429999999998,15028.550000000001,14187.66,20315.08,15799.01,14813.19,14168.359999999999,13721.679999999998,13913.189999999999,16003.39,12883.18,13664.85,13595.470000000001,18937.5,13527.779999999999,18406.66,14874.509999999998,19039.35,16006.420000000002,18449.719999999998,16777.08,17330.280000000002,12017.600000000002,15678.18,10790.17,15099.29,15272.269999999999,19356.43,10011.369999999999
gravitational_search,9969.738,9756.365000000002,4381,10439.8,8232.39,8894.949999999999,9769.93,15413.13,9956.83,12175.18,10146.66,9195.4,9692.67,10787.119999999999,8338.8,8079.399999999999,7976.650000000001,12739.79,9810.099999999999,9742.800000000001,9489.47,13371.57,7573.84,13675.680000000002,10691.870000000003,11732.38,6960.21,9434.91,7902.0599999999995,11534.32,8903.85,11280.72,5149.660000000001
onion_search_hamilton -a:cnum 2,9233.326666666666,9314.515,599,7792.999999999999,6439.530000000001,6761.1399999999985,8766.49,14357.539999999999,9080.64,11127.76,9691.470000000001,9345.400000000001,7338.1900000000005,10132.5,9827.320000000002,7793.05,8023.780000000001,13630.2,10264.55,8772.869999999999,9969.15,12696.42,5906.02,13594.179999999998,8227.15,11574.800000000001,5079.35,8822.23,9283.63,9624.38,9381.400000000001,12322.44,1373.22
onion_search_hamilton -a:cnum 4,9190.788666666665,9024.244999999999,610,7081.71,7576.239999999999,7708.169999999999,8941.46,14416.92,9128.06,10272.65,9392.939999999999,9385.08,7518.99,9854.569999999998,9831.99,7849.96,6705.57,13603.27,10300.23,9107.029999999999,9872.82,12696.42,7041.49,14506.820000000002,8394.130000000001,11779.599999999999,5107.24,7342.29,8845.91,8862.41,8004.000000000001,12250.77,2344.9200000000005
onion_search_heuristic -a:cnum 2,9562.239666666663,9458.915,594,7079.759999999999,9443.300000000001,7762.159999999999,9109.25,14551.23,9163.539999999999,10578.35,9647.279999999999,10707.5,6868.13,10156.150000000001,9991.180000000002,8543.679999999998,8609.89,13860.059999999998,9732.97,9032.31,10162.36,14005.48,7638.09,15057.289999999999,8257.67,12048.71,5438.1900000000005,7602.35,9160.619999999999,9624.38,9474.529999999999,12187.56,1373.22
onion_search_heuristic -a:cnum 4,9270.964666666667,8832.814999999999,623,7681.459999999999,7576.239999999999,6373.950000000001,8941.119999999999,14416.92,9298.68,10594.869999999999,8711.69,10439.33,7253.4,8724.51,9771.15,7849.96,6875.51,13720.130000000001,9665.55,9107.029999999999,10238.289999999999,15250.820000000002,7599.7699999999995,13558.010000000002,8321.390000000001,11379.019999999997,5107.24,7256.83,8258.960000000001,10681.12,8004.000000000001,11593.099999999999,3878.89


vn10wn3cf0cn0st500700p1:5000,Average,Median,Average runtime,vn10wn3cf0cn0st500700p1_0,vn10wn3cf0cn0st500700p1_1,vn10wn3cf0cn0st500700p1_2,vn10wn3cf0cn0st500700p1_3,vn10wn3cf0cn0st500700p1_4,vn10wn3cf0cn0st500700p1_5,vn10wn3cf0cn0st500700p1_6,vn10wn3cf0cn0st500700p1_7,vn10wn3cf0cn0st500700p1_8,vn10wn3cf0cn0st500700p1_9,vn10wn3cf0cn0st500700p1_10,vn10wn3cf0cn0st500700p1_11,vn10wn3cf0cn0st500700p1_12,vn10wn3cf0cn0st500700p1_13,vn10wn3cf0cn0st500700p1_14,vn10wn3cf0cn0st500700p1_15,vn10wn3cf0cn0st500700p1_16,vn10wn3cf0cn0st500700p1_17,vn10wn3cf0cn0st500700p1_18,vn10wn3cf0cn0st500700p1_19,vn10wn3cf0cn0st500700p1_20,vn10wn3cf0cn0st500700p1_21,vn10wn3cf0cn0st500700p1_22,vn10wn3cf0cn0st500700p1_23,vn10wn3cf0cn0st500700p1_24,vn10wn3cf0cn0st500700p1_25,vn10wn3cf0cn0st500700p1_26,vn10wn3cf0cn0st500700p1_27,vn10wn3cf0cn0st500700p1_28,vn10wn3cf0cn0st500700p1_29
Entropy,,,,0.7412667739306392,0.6961464660002062,0.5457915533661457,0.7830263820868558,0.6411375972988936,0.745483965524265,0.46720830617832704,0.6532315231424706,0.7412667739306391,0.7886977512641102,0.7325335478612783,0.5835192163124334,0.5982226544411579,0.7412667739306391,0.745483965524265,0.6874132399308455,0.764404595246615,0.6529326802603611,0.7511553347015192,0.7325335478612783,0.7830263820868559,0.6713692207169053,0.736750739454904,0.7686217868402409,0.5925512852639037,0.7511553347015191,0.7424221086321582,0.7181289526146633,0.7974309773334709,0.7511553347015191
p_sd,,,,0.027766886753829642,0.02863564212655272,0.024576411454889025,0.023043437243605837,0.026000000000000013,0.029849623113198602,0.031622776601683805,0.026457513110645918,0.03130495168499706,0.025612496949731414,0.029597297173897495,0.029664793948382662,0.02998332870112991,0.02800000000000001,0.0293087017795057,0.031048349392520064,0.02917190429162965,0.024166091947189158,0.028982753492378884,0.027495454169735044,0.027037011669191556,0.02673948391424189,0.02984962311319861,0.0326190128606002,0.026076809620810607,0.029171904291629646,0.02800000000000001,0.024879710609249473,0.029257477676655597,0.024819347291981722
st_sd,,,,45.659062627259445,52.25897052181568,59.58187643906493,63.0158710167526,55.53377350765928,62.88083968904996,58.127016094067656,58.532042506647585,61.204574992397426,49.23413450036468,58.42944463196617,56.06023546151051,62.3377895020348,60.28888786501207,42.57640191467569,60.61352984276695,64.8074069840786,54.0740233383831,56.25611077918558,47.69433928675394,47.25198408532704,32.87856444554719,58.84513573779909,61.7980582219215,46.52687395473717,57.175169435691224,44.099319722644246,57.13799086422273,59.87278179607158,47.75981574503821
k_step_v2 -a:k 1,20726.449333333334,20580.925,455,20827.96,20222.780000000002,17573.949999999997,18115.88,23499.14,25386.210000000003,18763.379999999997,19352.33,27280.130000000005,18844.089999999997,22301.319999999996,14516.280000000002,22552.929999999997,19522.4,22012.050000000003,23298.48,17388.93,22711.56,20001.310000000005,23251.45,20803.26,20358.59,21491.350000000002,19785.340000000004,14597.130000000001,21480.470000000005,23962.719999999998,20303.1,16968.039999999997,24620.920000000002
k_step_v2 -a:k 2,16705.18866666667,16371.169999999998,1754,16537.26,22811.73,12723.220000000003,15213.649999999994,16205.079999999998,19917.620000000003,14925.400000000001,12832.609999999999,21052.51,18239.699999999997,16617.15,17347.319999999996,17248.309999999998,14896.76,15483.66,13945.75,10904.71,21233.100000000006,16110.350000000002,18726.07,19363.580000000005,17748.780000000002,15894.2,20872.250000000004,12823.910000000002,14089.77,12955.55,15736.769999999999,16733.329999999998,21965.56
k_step_v2 -a:k 3,13171.929333333332,13324.97,20878,13323.22,18170.33,11142.77,13461.56,13272.23,10536.309999999998,11532.109999999999,10765.990000000002,12876.2,15713.939999999999,12618.05,8484.23,15305.510000000002,13695.240000000002,16572.14,14363.05,16210.09,16082.989999999998,14581.56,14907.599999999999,16633.67,8077.410000000001,11569.400000000001,13100.440000000002,10675.66,13543.450000000003,13990.999999999998,13326.72,12545.739999999998,8079.269999999999
all_in_cluster -a:maxd 120 -a:minp 2,21340.496000000003,20001.560000000005,291,27882.36,31524.140000000003,17784.92,15985.989999999998,20175.69,23915.399999999994,7193.630000000001,18432.670000000002,19850.530000000006,28536.09,16042.3,12450.900000000001,35510.009999999995,23831.050000000003,21645.810000000005,19239.62,18120.949999999997,19252.62,20876.800000000003,31084.689999999995,29426.699999999997,20152.590000000004,14949.4,23281.909999999996,19209.679999999997,19543.399999999998,15630.38,24329.29,14939.989999999996,29415.370000000003
greedy_priority,31524.876999999997,31993.850000000006,348,33301.44,33569.780000000006,25214.29,30137.190000000002,33332.34,32065.600000000006,25089.489999999998,28701.640000000003,32460.34,34184.94,31922.100000000002,27404.34,35469.11,31592.28,32171.89999999999,31388.039999999997,30936.269999999997,34013.52,31233.670000000002,32273.940000000002,34150.95,30887.6,28605.28,29633.069999999996,30012.51,31494.43,33946.39,32668.62,33207.88999999999,34677.35
gravitational_search,14107.507666666666,14855.615000000002,3007,17055.4,12706.910000000003,11722.480000000001,10593.04,16167.099999999999,15107.480000000001,10078.37,12405.52,14623.53,17298.529999999995,16585.16,10833.49,13849.550000000001,15348.150000000003,16532.5,15615.019999999999,14355.68,15087.7,10148.210000000001,16403.8,15643.030000000002,10849.619999999999,8025.42,21433.219999999998,15905.619999999999,17308.010000000002,11836.61,17615.200000000004,13804.63,8286.25
onion_search_hamilton -a:cnum 2,9121.353333333333,8479.6,327,15160.86,6714.38,3512.0400000000004,8553.29,8365.260000000002,8405.91,8087.9,9370.760000000002,13169.01,10927.21,12985.49,5481.26,7281.870000000001,9037.23,15284.12,11571.480000000001,8066.75,11148.159999999998,6704.03,9879.550000000001,16321.450000000003,8251.679999999998,4200.150000000001,10904.43,8109.72,9981.189999999999,10915.75,6149.88,3774.6000000000004,5325.1900000000005
onion_search_hamilton -a:cnum 4,9966.796000000002,10416.5,349,10232.95,8524.11,8610.6,12650.779999999999,12493.99,10183.330000000002,4355.92,7977.650000000001,11847.259999999998,13345.04,11330.609999999999,11127.630000000001,7520.23,12665.150000000001,13223.66,9656.81,9192.480000000001,12343.330000000002,6721.97,7700.82,13738.88,9515.560000000001,3141.2100000000005,12126.460000000001,11538.480000000001,11045.949999999999,10600.05,13002.27,2723.65,9867.05
onion_search_heuristic -a:cnum 2,8510.225333333332,7478.344999999999,338,12350.06,6587.55,7028.279999999999,9358.279999999999,4644.19,12416.02,8039.7699999999995,4726.110000000001,8524.03,11509.6,11749.62,6565.589999999999,3701.3399999999997,7372.099999999999,13891.119999999997,11377.35,5705.6,7386.04,5583.3099999999995,13131.219999999998,12025.879999999997,8251.679999999998,4200.150000000001,13175.250000000004,7259.370000000002,12653.130000000001,7073.310000000001,6149.88,5300.28,7570.65
onion_search_heuristic -a:cnum 4,9442.010666666667,10054.16,408,10232.95,8584.23,8804.82,11435.359999999999,7301.610000000001,7622.280000000001,2781.9,12354.220000000001,10377.400000000001,13479.37,11330.609999999999,10811.269999999999,4761.51,13207.23,15386.7,12426.240000000002,9654.310000000001,10867.289999999999,6277.85,7700.82,12686.980000000003,9515.560000000001,4200.150000000001,10681.669999999998,7324.86,13333.63,10600.05,7118.640000000001,2525.44,9875.37


vn10wn3cf0cn0st500700p5:5000,Average,Median,Average runtime,vn10wn3cf0cn0st500700p5_0,vn10wn3cf0cn0st500700p5_1,vn10wn3cf0cn0st500700p5_2,vn10wn3cf0cn0st500700p5_3,vn10wn3cf0cn0st500700p5_4,vn10wn3cf0cn0st500700p5_5,vn10wn3cf0cn0st500700p5_6,vn10wn3cf0cn0st500700p5_7,vn10wn3cf0cn0st500700p5_8,vn10wn3cf0cn0st500700p5_9,vn10wn3cf0cn0st500700p5_10,vn10wn3cf0cn0st500700p5_11,vn10wn3cf0cn0st500700p5_12,vn10wn3cf0cn0st500700p5_13,vn10wn3cf0cn0st500700p5_14,vn10wn3cf0cn0st500700p5_15,vn10wn3cf0cn0st500700p5_16,vn10wn3cf0cn0st500700p5_17,vn10wn3cf0cn0st500700p5_18,vn10wn3cf0cn0st500700p5_19,vn10wn3cf0cn0st500700p5_20,vn10wn3cf0cn0st500700p5_21,vn10wn3cf0cn0st500700p5_22,vn10wn3cf0cn0st500700p5_23,vn10wn3cf0cn0st500700p5_24,vn10wn3cf0cn0st500700p5_25,vn10wn3cf0cn0st500700p5_26,vn10wn3cf0cn0st500700p5_27,vn10wn3cf0cn0st500700p5_28,vn10wn3cf0cn0st500700p5_29
Entropy,,,,0.7192842873161822,0.7249556564934365,0.843706619965423,0.7192842873161823,0.7082403918437832,0.6574487147360963,0.6961464660002065,0.75988856077088,0.774293156017495,0.7424221086321582,0.7336888825627973,0.713612918138928,0.6487154886667355,0.713612918138928,0.8061642034028319,0.6388269278958554,0.7181289526146633,0.6179997759829178,0.7280175133855431,0.7192842873161823,0.806164203402832,0.8380352507881687,0.6482313994009293,0.6106889828383384,0.6586040494376155,0.6394981733315686,0.7018178351774605,0.7655599299481343,0.7655599299481343,0.7917596081562168
p_sd,,,,0.14093970341958295,0.13134306224540374,0.1552385261460569,0.12876334882255897,0.15708596372687153,0.11706408501329517,0.11702991070662234,0.12302845199383758,0.16414627622946554,0.15980926130859877,0.11934822998268554,0.14221111067704942,0.14379151574414953,0.1463523146383411,0.14627029773675856,0.10343597053249899,0.14041011359585176,0.13703649149040556,0.1417709420156331,0.15298365925810506,0.14898322053170954,0.13287588193498467,0.14275503493747602,0.1184694053331914,0.1389208407691229,0.15613775968675864,0.13386560424545207,0.12737346662472526,0.11918053532351665,0.16148064899547562
st_sd,,,,66.54885423506553,57.06137047074842,48.915743886810105,57.79273310719956,51.36876482844414,55.09990925582364,70.51772826743641,56.293871780150276,49.05099387372289,52.77073052365298,66.73829485385434,53.61669516111563,53.71219600798314,56.73623181001713,59.57348403442592,60.983604353957304,57.54128952326321,62.617888817813075,56.089214649520635,52.27571137727348,59.621724228673564,45.0111097397076,56.59284407060667,52.99764145695542,55.75616557834658,54.415071441651165,60.794736614282655,49.53786430600334,61.42271566773973,54.97954164959908
k_step_v2 -a:k 1,20507.94366666667,20314.315,432,27472.309999999998,20373.32,25293.47,20043.079999999998,24174.039999999997,13146.309999999998,25352.310000000005,24358.190000000002,19881.43,18118.51,20782.870000000003,13570.399999999996,15424.679999999998,22800.979999999996,27720.180000000004,25138.739999999998,18379.15,18530.940000000002,17144.42,17838.93,23986.250000000004,18706.250000000004,20431.229999999992,14489.019999999997,17289.780000000002,20369.329999999998,21037.0,19352.490000000005,20259.3,23773.399999999998
k_step_v2 -a:k 2,16573.74033333333,16319.255000000001,1647,25188.859999999997,14719.1,17166.480000000003,15172.029999999999,19951.489999999998,9592.050000000001,15758.539999999999,16257.640000000003,13473.41,18209.170000000002,17668.519999999997,16155.320000000002,15253.719999999998,19221.58,22078.610000000004,19392.579999999998,12657.519999999999,14347.37,15287.599999999999,14542.519999999997,17965.87,15362.18,16380.87,11450.679999999998,16711.170000000002,17194.69,19022.92,18112.85,13813.64,19103.23
k_step_v2 -a:k 3,13834.29866666667,13856.11,19457,17270.66,14363.81,14622.08,13714.51,11387.599999999999,8338.97,16660.05,15817.500000000002,11005.070000000002,13030.15,14492.550000000001,12046.230000000001,11824.72,16342.66,17717.16,17823.730000000003,10022.23,11839.359999999997,12006.84,13625.599999999999,15611.579999999998,16635.71,9667.22,9432.53,13851.080000000002,13861.14,15984.279999999999,13691.400000000003,14989.08,17353.46
all_in_cluster -a:maxd 120 -a:minp 2,20389.728999999996,20472.54,281,24642.38,24596.249999999993,26175.190000000002,19435.950000000004,23734.079999999998,14477.230000000001,15294.189999999997,21315.8,18881.969999999998,20730.29,21070.09,25873.62,22046.040000000005,20214.789999999997,18171.97,26012.259999999995,21998.909999999996,17727.659999999996,26539.570000000003,14932.369999999999,26257.89,21743.339999999997,11885.06,17885.79,20069.99,20202.35,15791.439999999999,22059.969999999998,14909.439999999997,17015.989999999998
greedy_priority,30070.449333333338,30100.3,348,34161.31999999999,30165.83,33909.38,27611.46,30034.769999999997,21766.0,31678.939999999995,32484.92,27194.029999999995,27021.9,30480.72,28961.040000000005,26263.410000000003,34578.13,34308.31999999999,28700.149999999994,27710.64,32627.949999999997,29405.29,31801.879999999997,33158.840000000004,33121.86,31671.350000000002,26086.89,35776.27,26509.13,31228.84,26423.420000000002,27462.54,29808.260000000002
gravitational_search,13918.439666666667,13905.855,3018,15498.920000000002,22038.110000000004,16424.059999999998,13303.989999999998,15856.4,7741.57,15688.499999999998,13826.310000000001,12447.75,11077.759999999998,12326.880000000001,12990.519999999999,13985.4,18208.08,12161.270000000002,14964.739999999998,10765.500000000002,13024.829999999998,12437.43,15412.460000000003,15377.51,14289.210000000003,9350.560000000001,11058.489999999998,12311.49,15259.7,17482.52,15064.47,12012.45,15166.31
onion_search_hamilton -a:cnum 2,7358.682666666666,7408.3949999999995,322,10243.76,6119.21,9559.83,7233.07,7262.7699999999995,5597.8,7314.0199999999995,3808.75,6404.83,10240.100000000002,7668.41,7570.799999999999,5171.18,10818.580000000002,12931.580000000002,7833.32,12306.760000000002,5560.3099999999995,3233.68,2783.2,12788.189999999997,8718.289999999999,1181.77,3509.8999999999996,2421.87,7502.7699999999995,7542.97,8665.990000000002,6776.35,11990.420000000002
onion_search_hamilton -a:cnum 4,8704.938333333334,8403.98,351,10243.76,8829.39,13055.780000000002,6515.7,14182.239999999998,6935.9,9358.220000000001,5527.71,5749.63,6894.35,9848.189999999999,9275.43,5581.79,7634.16,9590.800000000001,9735.45,7248.219999999999,9858.740000000002,6156.7,5516.329999999999,12812.619999999999,11393.900000000001,11161.11,9931.44,4410.8,13439.5,7940.219999999999,6459.6799999999985,7978.570000000001,7881.82
onion_search_heuristic -a:cnum 2,8056.260999999999,8062.545,329,11866.640000000001,6119.21,16150.93,10045.82,9349.449999999999,5409.419999999999,7402.370000000001,4509.54,9285.870000000003,11163.07,8535.62,3609.079999999999,5171.18,10818.580000000002,14369.77,7548.120000000001,7947.429999999999,10370.099999999999,10004.929999999998,3802.15,11175.810000000003,10617.979999999998,1181.77,3509.8999999999996,2421.87,6097.11,8177.66,6813.8099999999995,4738.3099999999995,13474.33
onion_search_heuristic -a:cnum 4,7948.759999999999,8037.625,398,9246.4,8624.770000000002,12499.5,7359.93,9830.429999999998,6935.9,5726.44,5527.71,7821.400000000001,7678.819999999998,9705.5,9015.539999999997,5581.79,7705.049999999999,8793.44,9950.44,2937.73,9858.740000000002,6048.3099999999995,5267.099999999999,10874.690000000002,6293.400000000001,11053.35,8322.150000000001,4410.8,8253.85,8730.54,6397.740000000002,7425.899999999999,10585.439999999999


vn10wn3cf0cn0st300900p1:5000,Average,Median,Average runtime,vn10wn3cf0cn0st300900p1_0,vn10wn3cf0cn0st300900p1_1,vn10wn3cf0cn0st300900p1_2,vn10wn3cf0cn0st300900p1_3,vn10wn3cf0cn0st300900p1_4,vn10wn3cf0cn0st300900p1_5,vn10wn3cf0cn0st300900p1_6,vn10wn3cf0cn0st300900p1_7,vn10wn3cf0cn0st300900p1_8,vn10wn3cf0cn0st300900p1_9,vn10wn3cf0cn0st300900p1_10,vn10wn3cf0cn0st300900p1_11,vn10wn3cf0cn0st300900p1_12,vn10wn3cf0cn0st300900p1_13,vn10wn3cf0cn0st300900p1_14,vn10wn3cf0cn0st300900p1_15,vn10wn3cf0cn0st300900p1_16,vn10wn3cf0cn0st300900p1_17,vn10wn3cf0cn0st300900p1_18,vn10wn3cf0cn0st300900p1_19,vn10wn3cf0cn0st300900p1_20,vn10wn3cf0cn0st300900p1_21,vn10wn3cf0cn0st300900p1_22,vn10wn3cf0cn0st300900p1_23,vn10wn3cf0cn0st300900p1_24,vn10wn3cf0cn0st300900p1_25,vn10wn3cf0cn0st300900p1_26,vn10wn3cf0cn0st300900p1_27,vn10wn3cf0cn0st300900p1_28,vn10wn3cf0cn0st300900p1_29
Entropy,,,,0.7280175133855432,0.7136129181389281,0.78869775126411,0.796275642631952,0.7500000000000001,0.6713692207169052,0.6066570376284093,0.75988856077088,0.774293156017495,0.5462756426319517,0.7424221086321583,0.7280175133855431,0.6441994541910003,0.6619647492118315,0.6961464660002064,0.6482313994009293,0.7325335478612782,0.7830263820868558,0.6862579052293265,0.7280175133855431,0.75988856077088,0.7336888825627974,0.7181289526146633,0.6730086446842305,0.713612918138928,0.8293020247188078,0.6713692207169053,0.6574487147360963,0.7655599299481342,0.6713692207169052
p_sd,,,,0.021424285285628546,0.03064310689208913,0.029849623113198616,0.026000000000000013,0.029325756597230374,0.02984962311319861,0.03374907406137242,0.030331501776206214,0.02645751311064591,0.02835489375751566,0.02135415650406263,0.028618176042508377,0.023895606290697053,0.029983328701129904,0.02673948391424189,0.029171904291629653,0.028896366553599787,0.023043437243605837,0.022891046284519198,0.028705400188814654,0.028354893757515653,0.02321637353248781,0.029933259094191537,0.03192177939902474,0.02600000000000001,0.031048349392520064,0.024979991993593607,0.024979991993593607,0.027910571473905733,0.026153393661244057
st_sd,,,,129.4758664771161,154.89593280651368,186.15584868598677,171.6180351827861,181.70305445974208,148.33745312630927,172.28174598604463,166.7752979310785,155.98958298553143,173.0744059646024,163.6917835445628,160.49922118191103,179.1054158868458,195.51150861266453,185.09119373973468,135.69358864736387,178.65049678072546,198.40866916543743,179.00488820141197,189.06282024766264,143.26548781894402,172.07847047204947,177.12919014098156,165.34811761855653,135.0287006528612,152.13398699830358,148.64302876354478,166.7752979310785,180.5934661055045,163.37916023777328
k_step_v2 -a:k 1,19967.521666666667,19701.184999999998,445,24750.69,19394.22,21177.440000000002,21501.199999999997,26563.08,18632.710000000003,13577.95,21059.77,19749.94,19130.36,26365.89,24208.029999999995,17013.2,16885.870000000003,25553.100000000002,12992.029999999999,14325.130000000001,21048.54,17135.37,22430.14,18243.129999999997,17087.16,18349.59,21301.999999999996,25555.14,19652.43,21621.96,17212.59,21086.77,15420.220000000001
k_step_v2 -a:k 2,16542.908,15665.029999999999,1729,21295.51,14614.7,13974.899999999998,19023.609999999997,19863.300000000003,16762.430000000004,11968.809999999998,19707.11,17645.43,14621.57,21963.28,15541.710000000001,13203.8,14457.179999999998,19544.149999999998,13143.230000000001,13278.26,19118.480000000003,15054.45,17366.86,15263.340000000002,18077.390000000003,12729.59,15788.349999999999,22784.5,21552.959999999995,17767.58,12369.880000000003,14287.160000000002,13517.72
